theta_deg,phi_deg,AOmega_MC_withcos_cm2sr,AOmega_analytic_withcos_cm2sr,ratio_MC_over_analytic_withcos,AOmega_MC_nocos_cm2sr,AOmega_analytic_nocos_cm2sr,ratio_MC_over_analytic_nocos,ratio_withcos_over_nocos_MC
19.0,152.5,2.6340350496353397,2.632850480075302,1.00044991903984,2.785809943464894,2.7845571181998934,1.0004499190398402,0.9455185755993167
19.0,157.5,2.6513075950833196,2.6517687277961035,0.9998261037216594,2.804077744747414,2.8045654482412257,0.9998261037216594,0.9455185755993168
19.0,162.5,2.675444148820072,2.6753911999222466,1.0000197910861883,2.829605063151977,2.8295490633025904,1.0000197910861885,0.9455185755993167
19.0,167.5,2.7075699581060673,2.703690254027089,1.0014349661812034,2.863581983452704,2.8594787281818923,1.0014349661812034,0.9455185755993168
19.0,172.5,2.74104606410458,2.7366225126063624,1.0016164273581178,2.8989870054823283,2.8943085659335193,1.0016164273581176,0.9455185755993168
19.0,177.5,2.778685584966789,2.7741239672145777,1.0016443453162591,2.938795341176158,2.9339708799017505,1.0016443453162591,0.9455185755993168
20.999999999999996,-177.5,2.9427177116583603,2.94058002617167,1.0007269604865927,3.152077344529867,3.149787573422828,1.0007269604865927,0.9335804264972016
20.999999999999996,-172.5,2.8981403446107548,2.896336485266865,1.0006228072439323,3.1043285209873046,3.1023963260818714,1.0006228072439325,0.9335804264972015
20.999999999999996,-167.5,2.8599224373340166,2.857574440570856,1.0008216747496845,3.063391600940542,3.060876555962606,1.0008216747496845,0.9335804264972016
20.999999999999996,-162.5,2.8290423682543855,2.824336806726596,1.0016660766225127,3.030314569542729,3.0252742308699867,1.0016660766225127,0.9335804264972017
20.999999999999996,-157.5,2.79950756951091,2.7966442167112397,1.00102385308169,2.998678517730579,2.9956114517141947,1.0010238530816902,0.9335804264972016
20.999999999999996,-152.5,2.7768214197514296,2.774501923898902,1.0008360044130977,2.974378361990811,2.9718938456206145,1.0008360044130975,0.9335804264972017
20.999999999999996,-147.5,2.757192702574089,2.757906006213136,0.9997413604243799,2.9533531598547857,2.9541172114766936,0.9997413604243801,0.9335804264972016
20.999999999999996,-142.5,2.7459413506718273,2.74684863542662,0.999669699763179,2.9413013305930296,2.9422731641159285,0.9996696997631792,0.9335804264972016
20.999999999999996,-137.5,2.7439845938192433,2.7413222123074865,1.0009712034214013,2.939205360286619,2.9363535636591487,1.0009712034214016,0.9335804264972017
20.999999999999996,-132.5,2.741599796405174,2.7413222123074865,1.0001012592012866,2.9366508964757,2.9363535636591487,1.0001012592012868,0.9335804264972019
20.999999999999996,-127.50000000000001,2.748203850782597,2.746848635426606,1.0004933709628236,2.9437247962597834,2.9422731641159134,1.0004933709628236,0.9335804264972017
20.999999999999996,-122.50000000000001,2.757926486393817,2.7579060062131497,1.0000074259893634,2.954139148719699,2.9541172114767082,1.0000074259893634,0.9335804264972017
20.999999999999996,-117.5,2.7710122978453633,2.774501923898902,0.9987422513484384,2.968155950143701,2.9718938456206145,0.9987422513484384,0.9335804264972017
20.999999999999996,-112.5,2.7914359474940604,2.7966442167112397,0.9981376718618488,2.990032640216699,2.9956114517141947,0.9981376718618487,0.9335804264972019
20.999999999999996,-107.5,2.81693493522911,2.824336806726596,0.997379253253416,3.01734575327191,3.0252742308699867,0.997379253253416,0.9335804264972017
20.999999999999996,-102.50000000000001,2.8505055449810173,2.8575744405708483,0.9975262602123433,3.0533047438410077,3.060876555962598,0.9975262602123433,0.9335804264972017
20.999999999999996,-97.5,2.886338654843694,2.896336485266865,0.9965481115629939,3.0916872000768594,3.1023963260818714,0.9965481115629939,0.9335804264972017
20.999999999999996,-92.5,2.929142710993665,2.940580026171678,0.9961105240883708,3.1375365505292594,3.149787573422836,0.9961105240883709,0.9335804264972016
20.999999999999996,-87.5,2.929020413690372,2.94058002617167,0.9960689345712699,3.1374055523851014,3.149787573422828,0.9960689345712699,0.9335804264972019
20.999999999999996,-82.50000000000001,2.8847487899009883,2.8963364852668723,0.9959991888287744,3.0899842242029214,3.1023963260818794,0.9959991888287743,0.9335804264972017
20.999999999999996,-77.5,2.8456136528495852,2.857574440570841,0.9958143565565813,3.0480648180750123,3.06087655596259,0.9958143565565816,0.9335804264972016
20.999999999999996,-72.5,2.8117984484911216,2.8243368067266035,0.9955606009150113,3.0118438312176306,3.0252742308699947,0.9955606009150113,0.9335804264972017
20.999999999999996,-67.5,2.783731217387067,2.7966442167112397,0.9953826806974546,2.9817797571352687,2.9956114517141947,0.9953826806974546,0.9335804264972019
20.999999999999996,-62.50000000000001,2.7618400000989496,2.7745019238989093,0.9954363254568711,2.9583310893324817,2.971893845620622,0.9954363254568711,0.9335804264972017
20.999999999999996,-57.5,2.7491822292088814,2.757906006213135,0.9968368113399803,2.944772781412981,2.954117211476693,0.9968368113399803,0.9335804264972016
20.999999999999996,-52.50000000000001,2.7382366205648223,2.746848635426609,0.9968647654076326,2.9330484475115868,2.942273164115917,0.9968647654076327,0.9335804264972016
20.999999999999996,-47.5,2.733467025736684,2.7413222123074896,0.9971345263480743,2.927939519889749,2.9363535636591522,0.9971345263480743,0.9335804264972017
20.999999999999996,-42.5,2.7349345933761113,2.7413222123074896,0.9976698766373758,2.9295114976195453,2.9363535636591522,0.9976698766373758,0.9335804264972017
20.999999999999996,-37.49999999999999,2.7379920259582518,2.746848635426609,0.9967757198725361,2.9327864512232877,2.942273164115917,0.9967757198725361,0.9335804264972017
20.999999999999996,-32.5,2.749610269770385,2.7579060062131386,0.9969920162528872,2.9452312749175085,2.9541172114766967,0.9969920162528871,0.9335804264972017
20.999999999999996,-27.5,2.7674045273984396,2.774501923898904,0.9974419204977553,2.964291504891287,2.9718938456206163,0.9974419204977553,0.9335804264972017
20.999999999999996,-22.5,2.7942487854696325,2.7966442167112433,0.9991434622869448,2.9930455975321455,2.9956114517141987,0.9991434622869448,0.9335804264972017
20.999999999999996,-17.5,2.8230498003933935,2.8243368067265995,0.9995443155610405,3.023895660479398,3.0252742308699903,0.9995443155610406,0.9335804264972016
20.999999999999996,-12.499999999999998,2.8556420317190083,2.857574440570844,0.999323759050893,3.05880666589529,3.0608765559625932,0.9993237590508931,0.9335804264972016
20.999999999999996,-7.499999999999999,2.8947771687704047,2.8963364852668683,0.9994616245369294,3.1007260720231917,3.102396326081875,0.9994616245369292,0.9335804264972019
20.999999999999996,-2.5,2.9401494682893663,2.9405800261716735,0.9998535806274697,3.149326383502727,3.1497875734228318,0.9998535806274697,0.9335804264972019
20.999999999999996,2.5,2.938315008740082,2.9405800261716735,0.9992297378709531,3.1473614113404818,3.1497875734228318,0.9992297378709531,0.9335804264972017
20.999999999999996,7.499999999999999,2.895266357983547,2.8963364852668683,0.9996305238397664,3.1012500645997907,3.102396326081875,0.9996305238397661,0.9335804264972017
20.999999999999996,12.499999999999998,2.8548470992476522,2.857574440570844,0.9990455747068319,3.0579551779583167,3.0608765559625932,0.9990455747068318,0.9335804264972019
20.999999999999996,17.5,2.8171795298356845,2.8243368067265995,0.997465855745721,3.0176077495602125,3.0252742308699903,0.9974658557457209,0.9335804264972019
20.999999999999996,22.5,2.788990001428351,2.7966442167112433,0.9972630714921995,2.9874126773337086,2.9956114517141987,0.9972630714921995,0.9335804264972016
20.999999999999996,27.5,2.7631852704350854,2.774501923898904,0.9959211945876341,2.959772068918122,2.9718938456206163,0.9959211945876341,0.9335804264972017
20.999999999999996,32.5,2.751322432016383,2.7579060062131386,0.9976128359045147,2.947065248935604,2.9541172114766967,0.9976128359045145,0.9335804264972017
20.999999999999996,37.49999999999999,2.740437972023964,2.746848635426609,0.9976661752235032,2.9354064141062817,2.942273164115917,0.9976661752235032,0.9335804264972017
20.999999999999996,42.5,2.733895066298184,2.7413222123074896,0.997290670182454,2.928398013394273,2.9363535636591522,0.997290670182454,0.9335804264972019
20.999999999999996,47.5,2.731449120232471,2.7413222123074896,0.9963984197002848,2.925778050511279,2.9363535636591522,0.9963984197002848,0.9335804264972017
20.999999999999996,52.50000000000001,2.7351180393310397,2.746848635426609,0.9957294348351498,2.92970799483577,2.942273164115917,0.9957294348351498,0.9335804264972017
20.999999999999996,57.5,2.747164323704669,2.757906006213135,0.9961051310362765,2.942611312034511,2.954117211476693,0.9961051310362764,0.9335804264972017
20.999999999999996,62.50000000000001,2.763429865041662,2.7745019238989093,0.9960093526114093,2.9600340652064276,2.971893845620622,0.9960093526114094,0.9335804264972016
20.999999999999996,67.5,2.785259933678137,2.7966442167112397,0.9959293059284852,2.9834172339371396,2.9956114517141947,0.995929305928485,0.9335804264972019
20.999999999999996,72.5,2.812532232310835,2.8243368067266035,0.9958204083919262,3.0126298200825286,3.0252742308699947,0.9958204083919262,0.9335804264972017
20.999999999999996,77.5,2.8486710854317256,2.857574440570841,0.9968842963414325,3.0513397716787543,3.06087655596259,0.9968842963414326,0.9335804264972017
20.999999999999996,82.50000000000001,2.887683925179843,2.8963364852668723,0.9970125846457953,3.093128179662514,3.1023963260818794,0.9970125846457952,0.9335804264972017
20.999999999999996,87.5,2.932505886834012,2.94058002617167,0.9972542358086511,3.141138999493368,3.149787573422828,0.9972542358086511,0.9335804264972017
20.999999999999996,92.5,2.9310994678462348,2.940580026171678,0.9967759563619882,3.1396325208356544,3.149787573422836,0.9967759563619885,0.9335804264972017
20.999999999999996,97.5,2.8886011549544772,2.896336485266865,0.9973292708386142,3.0941106657436284,3.1023963260818714,0.9973292708386142,0.9335804264972017
20.999999999999996,102.50000000000001,2.852768045091801,2.8575744405708483,0.998318015653133,3.055728209507777,3.060876555962598,0.998318015653133,0.9335804264972017
20.999999999999996,107.5,2.819075138036608,2.824336806726596,0.9981370250610847,3.0196382207945294,3.0252742308699867,0.9981370250610846,0.9335804264972017
20.999999999999996,112.5,2.7938207449081296,2.7966442167112397,0.9989904072222564,2.992587104027618,2.9956114517141947,0.9989904072222564,0.9335804264972019
20.999999999999996,117.5,2.7737028385176465,2.774501923898902,0.9997119896099648,2.971037909314994,2.9718938456206145,0.9997119896099648,0.9335804264972017
20.999999999999996,122.50000000000001,2.7558474322379616,2.7579060062131497,0.9992535735552442,2.9519121802691544,2.9541172114767082,0.9992535735552444,0.9335804264972016
20.999999999999996,127.50000000000001,2.744657228987314,2.746848635426606,0.9992022107039212,2.939925850079442,2.9422731641159134,0.9992022107039212,0.9335804264972019
20.999999999999996,132.5,2.736891350228678,2.7413222123074865,0.9983836770231111,2.9316074679259367,2.9363535636591487,0.998383677023111,0.9335804264972019
20.999999999999996,137.5,2.738114323261534,2.7413222123074865,0.9988298022641956,2.9329174493674337,2.9363535636591487,0.9988298022641956,0.9335804264972017
20.999999999999996,142.5,2.7463693912333262,2.74684863542662,0.999825529449598,2.9417598240975527,2.9422731641159285,0.9998255294495981,0.9335804264972017
20.999999999999996,147.5,2.756520067406018,2.757906006213136,0.999497466989812,2.9526326700619623,2.9541172114766936,0.9994974669898121,0.9335804264972017
20.999999999999996,152.5,2.7710122978453633,2.774501923898902,0.9987422513484384,2.968155950143701,2.9718938456206145,0.9987422513484384,0.9335804264972017
20.999999999999996,157.5,2.7963278396254845,2.7966442167112397,0.9998868726011465,2.9952725659826864,2.9956114517141947,0.9998868726011465,0.9335804264972019
20.999999999999996,162.5,2.8246396653361034,2.824336806726596,1.0001072317610231,3.0255986363533403,3.0252742308699867,1.000107231761023,0.9335804264972017
20.999999999999996,167.5,2.8584548696945893,2.857574440570856,1.000308103652956,3.0618196232107455,3.060876555962606,1.000308103652956,0.9335804264972017
20.999999999999996,172.5,2.89911872303704,2.896336485266865,1.000960605849606,3.105376506140502,3.1023963260818714,1.000960605849606,0.9335804264972017
20.999999999999996,177.5,2.9427177116583603,2.94058002617167,1.0007269604865927,3.152077344529867,3.149787573422828,1.0007269604865927,0.9335804264972016
23.0,-177.5,3.0807659193254238,3.079135175807707,1.0005296108889694,3.3468220268157416,3.3450504516723836,1.0005296108889694,0.9205048534524404
23.0,-172.5,3.02883366548424,3.0279987538814828,1.0002757304974736,3.2904048839333253,3.289497869049454,1.0002757304974736,0.9205048534524404
23.0,-167.5,2.98308069247987,2.9833117317788087,0.9999225560988222,3.240700666912884,3.240951658852875,0.999922556098822,0.9205048534524404
23.0,-162.5,2.9480428553946,2.9450828262850024,1.001005074995915,3.2026369489934647,3.1994212906528317,1.001005074995915,0.9205048534524404
23.0,-157.5,2.9147799181241716,2.913297582435955,1.000508817120899,3.166501411906753,3.1648910611490613,1.0005088171208987,0.9205048534524405
23.0,-152.5,2.8850010434532134,2.8879277629539994,0.9989865676218326,3.1341508223805064,3.1373302944819397,0.9989865676218327,0.9205048534524404
23.0,-147.5,2.8635050345847746,2.8689397712840314,0.9981056637181253,3.1107984100734813,3.1167024926851843,0.9981056637181253,0.9205048534524404
23.0,-142.5,2.8583775462308494,2.8563017947252147,1.0007267269549276,3.10522810989017,3.102973095701109,1.0007267269549276,0.9205048534524404
23.0,-137.5,2.8505548396395675,2.849989404023302,1.0001983991994734,3.096729831405334,3.0961155645558494,1.0001983991994734,0.9205048534524404
23.0,-132.5,2.8509492618206402,2.849989404023302,1.0003367934617524,3.0971583160348213,3.0961155645558494,1.0003367934617522,0.9205048534524404
23.0,-127.50000000000001,2.852526950544929,2.8563017947252005,0.9986784154996358,3.098872254552768,3.1029730957010937,0.9986784154996358,0.9205048534524404
23.0,-122.50000000000001,2.8651484603392565,2.8689397712840456,0.9986784975471645,3.1125837626963584,3.1167024926852003,0.9986784975471645,0.9205048534524403
23.0,-117.5,2.884409410181605,2.8879277629539994,0.998781703331528,3.1335080954362766,3.1373302944819397,0.9987817033315282,0.9205048534524403
23.0,-112.5,2.9097839038305886,2.913297582435955,0.9987939170284045,3.1610739399332544,3.1648910611490613,0.9987939170284045,0.9205048534524404
23.0,-107.5,2.9403516228636906,2.9450828262850024,0.9983935244947661,3.194281498718474,3.1994212906528317,0.9983935244947661,0.9205048534524404
23.0,-102.50000000000001,2.975783882130025,2.9833117317788007,0.9974766801710369,3.2327737012673716,3.240951658852866,0.9974766801710369,0.9205048534524403
23.0,-97.5,3.0171324741124286,3.0279987538814828,0.9964113988636472,3.2776931732585526,3.289497869049454,0.996411398863647,0.9205048534524405
23.0,-92.5,3.066500983776651,3.0791351758077146,0.9958968374853016,3.3313251660493144,3.345050451672392,0.9958968374853014,0.9205048534524404
23.0,-87.5,3.06715835407843,3.079135175807707,0.9961103293472217,3.33203930709845,3.3450504516723836,0.9961103293472215,0.9205048534524405
23.0,-82.50000000000001,3.017263948172794,3.027998753881491,0.9964548183202068,3.2778360014683905,3.289497869049463,0.996454818320207,0.9205048534524404
23.0,-77.5,2.9713795011080437,2.9833117317787936,0.9960003406470582,3.2279889562380952,3.240951658852858,0.9960003406470583,0.9205048534524404
23.0,-72.5,2.9334492346949332,2.94508282628501,0.9960498253270684,3.1867830177024654,3.1994212906528396,0.9960498253270686,0.9205048534524403
23.0,-67.5,2.899857612273603,2.913297582435955,0.9953866813183175,3.150290410091172,3.1648910611490613,0.9953866813183174,0.9205048534524404
23.0,-62.50000000000001,2.8738914853530186,2.8879277629540065,0.9951396715038916,3.1220818386499722,3.1373302944819477,0.9951396715038914,0.9205048534524405
23.0,-57.5,2.855616590963329,2.8689397712840314,0.9953560613387364,3.1022287174837473,3.1167024926851843,0.9953560613387366,0.9205048534524404
23.0,-52.50000000000001,2.844835718014023,2.856301794725204,0.9959856914516682,3.0905168042777813,3.1029730957010977,0.9959856914516683,0.9205048534524403
23.0,-47.5,2.8433895033500916,2.8499894040233054,0.9976842367680747,3.088945693969663,3.0961155645558534,0.9976842367680746,0.9205048534524405
23.0,-42.5,2.8422062368068746,2.8499894040233054,0.9972690539812382,3.087660240081203,3.0961155645558534,0.9972690539812382,0.9205048534524404
23.0,-37.49999999999999,2.8468735659495636,2.856301794725204,0.9966991482507025,3.0927306415301294,3.1029730957010977,0.9966991482507024,0.9205048534524404
23.0,-32.5,2.8569970685970856,2.868939771284035,0.9958372417551296,3.1037284136869543,3.1167024926851883,0.9958372417551294,0.9205048534524405
23.0,-27.5,2.880991084612315,2.887927762954001,0.9975980429875465,3.1297945619807277,3.137330294481942,0.9975980429875464,0.9205048534524405
23.0,-22.5,2.911098644434167,2.913297582435959,0.9992452065264292,3.1625022220315477,3.1648910611490653,0.9992452065264293,0.9205048534524404
23.0,-17.5,2.946530903700494,2.945082826285006,1.0004916932734673,3.200994424580437,3.1994212906528356,1.000491693273467,0.9205048534524404
23.0,-12.499999999999998,2.9817659518762833,2.9833117317787963,0.9994818577334554,3.2392723848145812,3.240951658852861,0.9994818577334553,0.9205048534524405
23.0,-7.499999999999999,3.028899402514422,3.0279987538814863,1.0002974402257534,3.2904762980382434,3.2894978690494576,1.0002974402257534,0.9205048534524404
23.0,-2.5,3.079911337933104,3.07913517580771,1.0002520714684733,3.3458936434518574,3.345050451672387,1.0002520714684733,0.9205048534524404
23.0,2.5,3.076295801273274,3.07913517580771,0.9990778662279121,3.3419658676815622,3.345050451672387,0.9990778662279122,0.9205048534524403
23.0,7.499999999999999,3.0272559767599536,3.0279987538814863,0.9997546970187552,3.288690945415382,3.2894978690494576,0.9997546970187553,0.9205048534524404
23.0,12.499999999999998,2.9790049966087775,2.9833117317787963,0.9985563911661853,3.2362729924081743,3.240951658852861,0.9985563911661852,0.9205048534524405
23.0,17.5,2.935355608570112,2.945082826285006,0.9966971327162422,3.18885402674498,3.1994212906528356,0.9966971327162422,0.9205048534524403
23.0,22.5,2.905182311718083,2.913297582435959,0.9972144037853179,3.156074952589247,3.1648910611490653,0.9972144037853178,0.9205048534524405
23.0,27.5,2.8813855067933867,2.887927762954001,0.9977346191810827,3.1302230466102143,3.137330294481942,0.9977346191810827,0.9205048534524404
23.0,32.5,2.8608098163474507,2.868939771284035,0.9971662162385007,3.1078704317719925,3.1167024926851883,0.9971662162385007,0.9205048534524404
23.0,37.49999999999999,2.84805683249278,2.856301794725204,0.9971134134888512,3.0940160954185894,3.1029730957010977,0.9971134134888512,0.9205048534524403
23.0,42.5,2.8415488665050876,2.8499894040233054,0.9970383968774402,3.0869460990320587,3.0961155645558534,0.9970383968774402,0.9205048534524404
23.0,47.5,2.8432580292897343,2.8499894040233054,0.9976381053473151,3.0888028657598343,3.0961155645558534,0.9976381053473151,0.9205048534524404
23.0,52.50000000000001,2.8468735659495636,2.856301794725204,0.9966991482507025,3.0927306415301294,3.1029730957010977,0.9966991482507024,0.9205048534524404
23.0,57.5,2.8575887018686896,2.8689397712840314,0.9960434619335834,3.1043711406311805,3.1167024926851843,0.9960434619335836,0.9205048534524403
23.0,62.50000000000001,2.874285907534091,2.8879277629540065,0.995276247697428,3.1225103232794593,3.1373302944819477,0.9952762476974278,0.9205048534524404
23.0,67.5,2.8986086087002074,2.913297582435955,0.994957956295194,3.1489335420977977,3.1648910611490613,0.994957956295194,0.9205048534524404
23.0,72.5,2.9322659681517167,2.94508282628501,0.9956480483268918,3.185497563814005,3.1994212906528396,0.9956480483268918,0.9205048534524404
23.0,77.5,2.97157671219858,2.9833117317787936,0.9960664454018633,3.2282031985528383,3.240951658852858,0.9960664454018633,0.9205048534524404
23.0,82.50000000000001,3.0155547853881473,3.027998753881491,0.9958903653849288,3.275979234740615,3.289497869049463,0.995890365384929,0.9205048534524403
23.0,87.5,3.068801779832898,3.079135175807707,0.996644059002022,3.3338246597213117,3.3450504516723836,0.9966440590020221,0.9205048534524404
23.0,92.5,3.067618513289689,3.0791351758077146,0.9962597736505658,3.33253920583286,3.345050451672392,0.9962597736505657,0.9205048534524405
23.0,97.5,3.017658370353858,3.0279987538814828,0.9965850766898865,3.2782644860978682,3.289497869049454,0.9965850766898865,0.9205048534524405
23.0,102.50000000000001,2.975783882130025,2.9833117317788007,0.9974766801710369,3.2327737012673716,3.240951658852866,0.9974766801710369,0.9205048534524403
23.0,107.5,2.9411404672258357,2.9450828262850024,0.9986613758282175,3.195138467977448,3.1994212906528317,0.9986613758282175,0.9205048534524404
23.0,112.5,2.9089293224382655,2.913297582435955,0.9985005788546885,3.160145556569367,3.1648910611490613,0.9985005788546885,0.9205048534524403
23.0,117.5,2.884935306423035,2.8879277629539994,0.99896380492291,3.1340794082755923,3.1373302944819397,0.99896380492291,0.9205048534524404
23.0,122.50000000000001,2.8650169862788997,2.8689397712840456,0.9986326708408416,3.11244093448653,3.1167024926852003,0.9986326708408415,0.9205048534524404
23.0,127.50000000000001,2.8520667913336784,2.8563017947252005,0.9985173123514668,3.0983723558183667,3.1029730957010937,0.9985173123514668,0.9205048534524405
23.0,132.5,2.8471365140702747,2.849989404023302,0.9989989822597236,3.093016297949783,3.0961155645558494,0.9989989822597236,0.9205048534524404
23.0,137.5,2.8437839255311603,2.849989404023302,0.9978226310303535,3.089374178599146,3.0961155645558494,0.9978226310303535,0.9205048534524404
23.0,142.5,2.8527898986656584,2.8563017947252147,0.9987704744414467,3.0991579109724414,3.102973095701109,0.9987704744414468,0.9205048534524404
23.0,147.5,2.86475403815817,2.8689397712840314,0.998541017428195,3.1121552780668558,3.1167024926851843,0.9985410174281951,0.9205048534524404
23.0,152.5,2.8830289325478526,2.8879277629539994,0.9983036866541509,3.132008399233073,3.1373302944819397,0.9983036866541508,0.9205048534524405
23.0,157.5,2.9097839038305886,2.913297582435955,0.9987939170284045,3.1610739399332544,3.1648910611490613,0.9987939170284045,0.9205048534524404
23.0,162.5,2.942126522678516,2.9450828262850024,0.9989961899950313,3.1962096795511648,3.1994212906528317,0.9989961899950314,0.9205048534524403
23.0,167.5,2.9817002148461174,2.9833117317788087,0.9994598228151872,3.2392009707096805,3.240951658852875,0.999459822815187,0.9205048534524405
23.0,172.5,3.028636454393703,3.0279987538814828,1.0002106013126337,3.2901906416185818,3.289497869049454,1.0002106013126337,0.9205048534524404
23.0,177.5,3.0793197046614917,3.079135175807707,1.000059928792745,3.3452509165076236,3.3450504516723836,1.000059928792745,0.9205048534524403
25.000000000000004,-177.5,3.18586412157179,3.189155672994102,0.9989678925208371,3.5152121245571486,3.5188439497156576,0.998967892520837,0.9063077870366499
25.000000000000004,-172.5,3.1290899493730002,3.131090469628686,0.9993610787439422,3.45256875658563,3.4547760864621906,0.9993610787439423,0.9063077870366498
25.000000000000004,-167.5,3.079386296769883,3.0804897325742355,0.999641798577452,3.3977268438115673,3.398944350513083,0.9996417985774518,0.9063077870366499
25.000000000000004,-162.5,3.0361931226063,3.0373126858442836,0.999631396779396,3.350068449189569,3.351303750545242,0.999631396779396,0.90630778703665
25.000000000000004,-157.5,2.998950385726206,3.0014954414103667,0.9991520707814352,3.308975635674343,3.311783793918776,0.9991520707814352,0.9063077870366499
25.000000000000004,-152.5,2.9640178186149906,2.972963411081692,0.9969910183107681,3.2704318124711524,3.2803021816709483,0.996991018310768,0.90630778703665
25.000000000000004,-147.5,2.950436820579768,2.951642423026073,0.9995915486114104,3.255446839121615,3.256777074239915,0.9995915486114103,0.90630778703665
25.000000000000004,-142.5,2.9355957299433544,2.9374681378066327,0.9993625776432501,3.2390715074200753,3.2411374809117084,0.9993625776432501,0.9063077870366499
25.000000000000004,-137.5,2.9294352772263315,2.9303934233228683,0.9996730315837761,3.2322741999213,3.2333313971673587,0.9996730315837761,0.9063077870366499
25.000000000000004,-132.5,2.9242548965324837,2.930393423322868,0.9979052209367084,3.226558282251889,3.2333313971673583,0.9979052209367084,0.9063077870366499
25.000000000000004,-127.50000000000001,2.931325416128141,2.9374681378066185,0.9979088380229839,3.2343597374493287,3.2411374809116924,0.997908838022984,0.9063077870366498
25.000000000000004,-122.50000000000001,2.946796553065187,2.951642423026087,0.9983582462688918,3.25143024832691,3.256777074239931,0.9983582462688918,0.9063077870366498
25.000000000000004,-117.5,2.96737806555154,2.972963411081692,0.9981212868246772,3.2741394347432027,3.2803021816709483,0.9981212868246772,0.9063077870366499
25.000000000000004,-112.5,2.9979003085585343,3.001495441410367,0.9988022194529326,3.3078170037143275,3.3117837939187766,0.9988022194529326,0.9063077870366499
25.000000000000004,-107.5,3.030942736767941,3.0373126858442836,0.9979027680929822,3.34427528938949,3.351303750545242,0.9979027680929821,0.90630778703665
25.000000000000004,-102.50000000000001,3.069585576538272,3.080489732574227,0.9964602524330302,3.386912945518079,3.398944350513074,0.99646025243303,0.9063077870366499
25.000000000000004,-97.5,3.1182391519737247,3.131090469628686,0.9958955776654753,3.4405962263321337,3.4547760864621906,0.9958955776654754,0.9063077870366499
25.000000000000004,-92.5,3.174103257293874,3.189155672994111,0.9952801251354076,3.502235446604981,3.5188439497156674,0.9952801251354075,0.9063077870366499
25.000000000000004,-87.5,3.173963247004842,3.189155672994102,0.9952362231427239,3.502080962343636,3.5188439497156576,0.9952362231427239,0.9063077870366498
25.000000000000004,-82.50000000000001,3.1176791108176407,3.131090469628694,0.9957167130936834,3.4399782892868007,3.454776086462199,0.9957167130936837,0.9063077870366498
25.000000000000004,-77.5,3.0646152112779506,3.08048973257422,0.9948467540312157,3.381428754240662,3.398944350513066,0.9948467540312156,0.9063077870366499
25.000000000000004,-72.5,3.02429224803936,3.037312685844291,0.9957131717568579,3.3369372869760654,3.3513037505452505,0.995713171756858,0.9063077870366499
25.000000000000004,-67.5,2.988099588326931,3.001495441410367,0.9955369403869087,3.2970031054208473,3.3117837939187766,0.9955369403869087,0.9063077870366499
25.000000000000004,-62.50000000000001,2.958697427632127,2.9729634110816994,0.9952014264970783,3.2645614105404137,3.2803021816709563,0.9952014264970782,0.9063077870366499
25.000000000000004,-57.5,2.937625879134172,2.951642423026073,0.9952512730598542,3.2413115292094226,3.256777074239915,0.9952512730598542,0.90630778703665
25.000000000000004,-52.50000000000001,2.925725004567228,2.937468137806622,0.9960022942587003,3.2281803669959146,3.2411374809116964,0.9960022942587005,0.9063077870366499
25.000000000000004,-47.5,2.918024438670968,2.930393423322872,0.9957790702936132,3.219683732622466,3.2333313971673627,0.9957790702936132,0.9063077870366498
25.000000000000004,-42.5,2.9206146290178916,2.930393423322872,0.9966629756171471,3.222541691457171,3.2333313971673627,0.996662975617147,0.9063077870366499
25.000000000000004,-37.49999999999999,2.9302753389604725,2.937468137806622,0.9975513610671807,3.2332011054893166,3.2411374809116964,0.9975513610671808,0.9063077870366499
25.000000000000004,-32.5,2.9450464244523893,2.9516424230260765,0.997765312450373,3.2494991950602046,3.256777074239919,0.997765312450373,0.9063077870366499
25.000000000000004,-27.5,2.965417921505221,2.972963411081694,0.9974619635248967,3.271976655084509,3.2803021816709506,0.9974619635248967,0.9063077870366498
25.000000000000004,-22.5,3.000210478327416,3.0014954414103707,0.9995718923756383,3.310365994026366,3.3117837939187806,0.9995718923756381,0.9063077870366499
25.000000000000004,-17.5,3.041023477577594,3.037312685844287,1.0012217351708967,3.3553981562056454,3.351303750545246,1.0012217351708967,0.9063077870366499
25.000000000000004,-12.499999999999998,3.0804363739375424,3.080489732574223,0.9999826785214972,3.3988854757715696,3.3989443505130694,0.9999826785214971,0.9063077870366499
25.000000000000004,-7.499999999999999,3.131470124286393,3.131090469628689,1.0001212531740575,3.4551949890283358,3.4547760864621937,1.0001212531740578,0.9063077870366499
25.000000000000004,-2.5,3.1899244199534573,3.1891556729941057,1.0002410503086636,3.51969216813588,3.518843949715661,1.0002410503086638,0.9063077870366498
25.000000000000004,2.5,3.186424162727885,3.1891556729941057,0.9991435004915717,3.515830061602494,3.518843949715661,0.9991435004915717,0.9063077870366499
25.000000000000004,7.499999999999999,3.1290899493730033,3.131090469628689,0.9993610787439422,3.4525687565856336,3.4547760864621937,0.9993610787439424,0.9063077870366498
25.000000000000004,12.499999999999998,3.073365854341885,3.080489732574223,0.9976874202315926,3.39108402057413,3.3989443505130694,0.9976874202315925,0.9063077870366498
25.000000000000004,17.5,3.0307327213344104,3.037312685844287,0.9978336229455257,3.344043562997491,3.351303750545246,0.9978336229455256,0.90630778703665
